player_x,block_x,block_y,delta_x,delta_y,action
0.35,0.1367,0.876,0.2133,0.876,0
0.35,0.1367,0.8892,0.2133,0.8892,0
0.35,0.1367,0.9024,0.2133,0.9024,0
0.35,0.1367,0.9156,0.2133,0.9156,0
0.35,0.1367,0.9288,0.2133,0.9288,0
0.35,0.1367,0.942,0.2133,0.942,0
0.35,0.1367,0.9552,0.2133,0.9552,0
0.35,0.1367,0.9684,0.2133,0.9684,0
0.35,0.1367,0.9816,0.2133,0.9816,0
0.35,0.1367,0.9948,0.2133,0.9948,0
0.35,0.1367,1.008,0.2133,1.008,0
0.35,0.1367,1.0212,0.2133,1.0212,0
0.35,0.5,0.7391,-0.15,0.7391,0
0.35,0.5,0.7523,-0.15,0.7523,0
0.35,0.5,0.7655,-0.15,0.7655,0
0.35,0.5,0.7787,-0.15,0.7787,0
0.35,0.5,0.7919,-0.15,0.7919,0
0.35,0.5,0.8051,-0.15,0.8051,0
0.35,0.5,0.8183,-0.15,0.8183,0
0.35,0.5,0.8315,-0.15,0.8315,0
0.35,0.5,0.8447,-0.15,0.8447,0
0.35,0.5,0.8579,-0.15,0.8579,0
0.35,0.5,0.8711,-0.15,0.8711,0
0.35,0.5,0.8843,-0.15,0.8843,0
0.35,0.5,0.8975,-0.15,0.8975,0
0.35,0.5,0.9107,-0.15,0.9107,0
0.35,0.5,0.9239,-0.15,0.9239,0
0.35,0.5,0.9371,-0.15,0.9371,0
0.35,0.5,0.9503,-0.15,0.9503,0
0.35,0.5,0.9635,-0.15,0.9635,0
0.35,0.5,0.9767,-0.15,0.9767,0
0.35,0.5,0.9899,-0.15,0.9899,0
0.35,0.5,1.0031,-0.15,1.0031,0
0.36,0.5,1.0163,-0.14,1.0163,2
0.37,0.5,1.0295,-0.13,1.0295,2
0.38,0.6033,0.696,-0.2233,0.696,2
0.39,0.6033,0.7092,-0.2133,0.7092,2
0.4,0.6033,0.7224,-0.2033,0.7224,2
0.41,0.6033,0.7356,-0.1933,0.7356,2
0.42,0.6033,0.7488,-0.1833,0.7488,2
0.43,0.6033,0.762,-0.1733,0.762,2
0.44,0.6033,0.7756,-0.1633,0.7756,2
0.45,0.6033,0.7891,-0.1533,0.7891,2
0.46,0.6033,0.8027,-0.1433,0.8027,2
0.46,0.6033,0.8162,-0.1433,0.8162,0
0.46,0.6033,0.8298,-0.1433,0.8298,0
0.46,0.6033,0.8434,-0.1433,0.8434,0
0.46,0.6033,0.8569,-0.1433,0.8569,0
0.46,0.6033,0.8705,-0.1433,0.8705,0
0.46,0.6033,0.884,-0.1433,0.884,0
0.46,0.6033,0.8976,-0.1433,0.8976,0
0.46,0.6033,0.9112,-0.1433,0.9112,0
0.46,0.6033,0.9247,-0.1433,0.9247,0
0.46,0.6033,0.9383,-0.1433,0.9383,0
0.46,0.6033,0.9518,-0.1433,0.9518,0
0.46,0.6033,0.9654,-0.1433,0.9654,0
0.46,0.6033,0.979,-0.1433,0.979,0
0.46,0.6033,0.9925,-0.1433,0.9925,0
0.46,0.6033,1.0061,-0.1433,1.0061,0
0.46,0.6033,1.0196,-0.1433,1.0196,0
0.46,0.2883,0.6108,0.1717,0.6108,0
0.46,0.2883,0.6244,0.1717,0.6244,0
0.46,0.2883,0.6379,0.1717,0.6379,0
0.46,0.2883,0.6515,0.1717,0.6515,0
0.46,0.2883,0.665,0.1717,0.665,0
0.47,0.2883,0.6786,0.1817,0.6786,2
0.48,0.2883,0.6922,0.1917,0.6922,2
0.49,0.2883,0.7057,0.2017,0.7057,2
0.5,0.2883,0.7193,0.2117,0.7193,2
0.51,0.2883,0.7328,0.2217,0.7328,2
0.52,0.2883,0.7464,0.2317,0.7464,2
0.53,0.2883,0.76,0.2417,0.76,2
0.54,0.2883,0.7735,0.2517,0.7735,2
0.55,0.2883,0.7871,0.2617,0.7871,2
0.56,0.2883,0.8006,0.2717,0.8006,2
0.57,0.2883,0.8142,0.2817,0.8142,2
0.58,0.2883,0.8278,0.2917,0.8278,2
0.59,0.2883,0.8413,0.3017,0.8413,2
0.6,0.2883,0.8549,0.3117,0.8549,2
0.6,0.2883,0.8684,0.3117,0.8684,0
0.6,0.2883,0.882,0.3117,0.882,0
0.6,0.2883,0.8956,0.3117,0.8956,0
0.6,0.2883,0.9091,0.3117,0.9091,0
0.6,0.2883,0.9227,0.3117,0.9227,0
0.6,0.2883,0.9362,0.3117,0.9362,0
0.6,0.2883,0.9498,0.3117,0.9498,0
0.6,0.2883,0.9634,0.3117,0.9634,0
0.6,0.2883,0.9769,0.3117,0.9769,0
0.6,0.2883,0.9905,0.3117,0.9905,0
0.6,0.2883,1.004,0.3117,1.004,0
0.6,0.2883,1.0176,0.3117,1.0176,0
0.6,0.3783,0.7276,0.2217,0.7276,0
0.6,0.3783,0.7411,0.2217,0.7411,0
0.6,0.3783,0.7547,0.2217,0.7547,0
0.6,0.3783,0.7682,0.2217,0.7682,0
0.6,0.3783,0.7818,0.2217,0.7818,0
0.6,0.3783,0.7954,0.2217,0.7954,0
0.6,0.3783,0.8089,0.2217,0.8089,0
0.6,0.3783,0.8225,0.2217,0.8225,0
0.6,0.3783,0.836,0.2217,0.836,0
0.6,0.3783,0.8496,0.2217,0.8496,0
0.6,0.3783,0.8635,0.2217,0.8635,0
0.6,0.3783,0.8774,0.2217,0.8774,0
0.6,0.3783,0.8914,0.2217,0.8914,0
0.6,0.3783,0.9053,0.2217,0.9053,0
0.6,0.3783,0.9192,0.2217,0.9192,0
0.6,0.3783,0.9331,0.2217,0.9331,0
0.6,0.3783,0.947,0.2217,0.947,0
0.6,0.3783,0.961,0.2217,0.961,0
0.6,0.3783,0.9749,0.2217,0.9749,0
0.6,0.3783,0.9888,0.2217,0.9888,0
0.6,0.3783,1.0027,0.2217,1.0027,0
0.6,0.3783,1.0166,0.2217,1.0166,0
0.59,0.6783,0.6934,-0.0883,0.6934,1
0.58,0.6783,0.7073,-0.0983,0.7073,1
0.57,0.6783,0.7212,-0.1083,0.7212,1
0.56,0.6783,0.7351,-0.1183,0.7351,1
0.55,0.6783,0.749,-0.1283,0.749,1
0.54,0.6783,0.763,-0.1383,0.763,1
0.53,0.6783,0.7769,-0.1483,0.7769,1
0.52,0.6783,0.7908,-0.1583,0.7908,1
0.51,0.6783,0.8047,-0.1683,0.8047,1
0.5,0.6783,0.8186,-0.1783,0.8186,1
0.49,0.6783,0.8326,-0.1883,0.8326,1
0.48,0.6783,0.8465,-0.1983,0.8465,1
0.47,0.6783,0.8604,-0.2083,0.8604,1
0.46,0.6783,0.8743,-0.2183,0.8743,1
0.45,0.6783,0.8882,-0.2283,0.8882,1
0.44,0.6783,0.9022,-0.2383,0.9022,1
0.43,0.6783,0.9161,-0.2483,0.9161,1
0.42,0.6783,0.93,-0.2583,0.93,1
0.41,0.6783,0.9439,-0.2683,0.9439,1
0.41,0.6783,0.9578,-0.2683,0.9578,0
0.41,0.6783,0.9718,-0.2683,0.9718,0
0.41,0.6783,0.9857,-0.2683,0.9857,0
0.41,0.6783,0.9996,-0.2683,0.9996,0
0.41,0.6783,1.0135,-0.2683,1.0135,0
0.41,0.6783,1.0274,-0.2683,1.0274,0
0.41,0.1583,0.621,0.2517,0.621,0
0.41,0.1583,0.6349,0.2517,0.6349,0
0.41,0.1583,0.6488,0.2517,0.6488,0
0.41,0.1583,0.6628,0.2517,0.6628,0
0.41,0.1583,0.6767,0.2517,0.6767,0
0.41,0.1583,0.6906,0.2517,0.6906,0
0.41,0.1583,0.7045,0.2517,0.7045,0
0.41,0.1583,0.7184,0.2517,0.7184,0
0.41,0.1583,0.7324,0.2517,0.7324,0
0.41,0.1583,0.7463,0.2517,0.7463,0
0.41,0.1583,0.7602,0.2517,0.7602,0
0.41,0.1583,0.7741,0.2517,0.7741,0
0.41,0.1583,0.788,0.2517,0.788,0
0.41,0.1583,0.802,0.2517,0.802,0
0.41,0.1583,0.8159,0.2517,0.8159,0
0.41,0.1583,0.8298,0.2517,0.8298,0
0.41,0.1583,0.8437,0.2517,0.8437,0
0.42,0.1583,0.8576,0.2617,0.8576,2
0.43,0.1583,0.8716,0.2717,0.8716,2
0.44,0.1583,0.8855,0.2817,0.8855,2
0.45,0.1583,0.8994,0.2917,0.8994,2
0.46,0.1583,0.9133,0.3017,0.9133,2
0.47,0.1583,0.9272,0.3117,0.9272,2
0.48,0.1583,0.9415,0.3217,0.9415,2
0.49,0.1583,0.9558,0.3317,0.9558,2
0.5,0.1583,0.9701,0.3417,0.9701,2
0.51,0.1583,0.9844,0.3517,0.9844,2
0.52,0.1583,0.9986,0.3617,0.9986,2
0.53,0.1583,1.0129,0.3717,1.0129,2
0.54,0.1583,1.0272,0.3817,1.0272,2
0.55,0.78,0.7385,-0.23,0.7385,2
0.55,0.78,0.7528,-0.23,0.7528,0
0.55,0.78,0.767,-0.23,0.767,0
0.55,0.78,0.7813,-0.23,0.7813,0
0.55,0.78,0.7956,-0.23,0.7956,0
0.55,0.78,0.8099,-0.23,0.8099,0
0.55,0.78,0.8242,-0.23,0.8242,0
0.55,0.78,0.8384,-0.23,0.8384,0
0.55,0.78,0.8527,-0.23,0.8527,0
0.55,0.78,0.867,-0.23,0.867,0
0.55,0.78,0.8813,-0.23,0.8813,0
0.55,0.78,0.8956,-0.23,0.8956,0
0.55,0.78,0.9098,-0.23,0.9098,0
0.55,0.78,0.9241,-0.23,0.9241,0
0.55,0.78,0.9384,-0.23,0.9384,0
0.55,0.78,0.9527,-0.23,0.9527,0
0.55,0.78,0.967,-0.23,0.967,0
0.54,0.78,0.9812,-0.24,0.9812,1
0.53,0.78,0.9955,-0.25,0.9955,1
0.52,0.78,1.0098,-0.26,1.0098,1
0.51,0.78,1.0241,-0.27,1.0241,1
0.5,0.645,0.6904,-0.145,0.6904,1
0.49,0.645,0.7046,-0.155,0.7046,1
0.48,0.645,0.7189,-0.165,0.7189,1
0.47,0.645,0.7332,-0.175,0.7332,1
0.46,0.645,0.7475,-0.185,0.7475,1
0.45,0.645,0.7618,-0.195,0.7618,1
0.44,0.645,0.776,-0.205,0.776,1
0.43,0.645,0.7903,-0.215,0.7903,1
0.42,0.645,0.8046,-0.225,0.8046,1
0.41,0.645,0.8189,-0.235,0.8189,1
0.41,0.645,0.8332,-0.235,0.8332,0
0.41,0.645,0.8474,-0.235,0.8474,0
0.41,0.645,0.8617,-0.235,0.8617,0
0.41,0.645,0.876,-0.235,0.876,0
0.41,0.645,0.8903,-0.235,0.8903,0
0.41,0.645,0.9046,-0.235,0.9046,0
0.41,0.645,0.9188,-0.235,0.9188,0
0.41,0.645,0.9331,-0.235,0.9331,0
0.41,0.645,0.9474,-0.235,0.9474,0
0.41,0.645,0.9617,-0.235,0.9617,0
0.41,0.645,0.976,-0.235,0.976,0
0.41,0.645,0.9902,-0.235,0.9902,0
0.41,0.645,1.0045,-0.235,1.0045,0
0.41,0.645,1.0188,-0.235,1.0188,0
0.41,0.1833,0.6126,0.2267,0.6126,0
0.41,0.1833,0.6269,0.2267,0.6269,0
0.41,0.1833,0.6412,0.2267,0.6412,0
0.41,0.1833,0.6554,0.2267,0.6554,0
0.41,0.1833,0.6697,0.2267,0.6697,0
0.42,0.1833,0.684,0.2367,0.684,2
0.43,0.1833,0.6983,0.2467,0.6983,2
0.44,0.1833,0.7126,0.2567,0.7126,2
0.45,0.1833,0.7272,0.2667,0.7272,2
0.46,0.1833,0.7418,0.2767,0.7418,2
0.47,0.1833,0.7565,0.2867,0.7565,2
0.48,0.1833,0.7711,0.2967,0.7711,2
0.49,0.1833,0.7858,0.3067,0.7858,2
0.5,0.1833,0.8004,0.3167,0.8004,2
0.51,0.1833,0.815,0.3267,0.815,2
0.52,0.1833,0.8297,0.3367,0.8297,2
0.53,0.1833,0.8443,0.3467,0.8443,2
0.54,0.1833,0.859,0.3567,0.859,2
0.55,0.1833,0.8736,0.3667,0.8736,2
0.56,0.1833,0.8882,0.3767,0.8882,2
0.57,0.1833,0.9029,0.3867,0.9029,2
0.58,0.1833,0.9175,0.3967,0.9175,2
0.59,0.1833,0.9322,0.4067,0.9322,2
0.6,0.1833,0.9468,0.4167,0.9468,2
0.61,0.1833,0.9614,0.4267,0.9614,2
0.62,0.1833,0.9761,0.4367,0.9761,2
0.62,0.1833,0.9907,0.4367,0.9907,0
0.62,0.1833,1.0054,0.4367,1.0054,0
0.62,0.1833,1.02,0.4367,1.02,0
0.62,0.2933,0.7348,0.3267,0.7348,0
0.62,0.2933,0.7494,0.3267,0.7494,0
0.62,0.2933,0.764,0.3267,0.764,0
0.62,0.2933,0.7787,0.3267,0.7787,0
0.62,0.2933,0.7933,0.3267,0.7933,0
0.62,0.2933,0.808,0.3267,0.808,0
0.62,0.2933,0.8226,0.3267,0.8226,0
0.62,0.2933,0.8372,0.3267,0.8372,0
0.61,0.2933,0.8519,0.3167,0.8519,1
0.6,0.2933,0.8665,0.3067,0.8665,1
0.59,0.2933,0.8812,0.2967,0.8812,1
0.58,0.2933,0.8958,0.2867,0.8958,1
0.57,0.2933,0.9104,0.2767,0.9104,1
0.56,0.2933,0.9251,0.2667,0.9251,1
0.55,0.2933,0.9397,0.2567,0.9397,1
0.54,0.2933,0.9544,0.2467,0.9544,1
0.53,0.2933,0.969,0.2367,0.969,1
0.52,0.2933,0.9836,0.2267,0.9836,1
0.51,0.2933,0.9983,0.2167,0.9983,1
0.5,0.2933,1.0129,0.2067,1.0129,1
0.49,0.2933,1.0276,0.1967,1.0276,1
0.49,0.1633,0.6995,0.3267,0.6995,0
0.49,0.1633,0.7141,0.3267,0.7141,0
0.49,0.1633,0.7288,0.3267,0.7288,0
0.49,0.1633,0.7434,0.3267,0.7434,0
0.49,0.1633,0.758,0.3267,0.758,0
0.5,0.1633,0.7727,0.3367,0.7727,2
0.51,0.1633,0.7873,0.3467,0.7873,2
0.52,0.1633,0.802,0.3567,0.802,2
0.53,0.1633,0.8166,0.3667,0.8166,2
0.54,0.1633,0.8312,0.3767,0.8312,2
0.55,0.1633,0.8459,0.3867,0.8459,2
0.56,0.1633,0.8605,0.3967,0.8605,2
0.57,0.1633,0.8752,0.4067,0.8752,2
0.58,0.1633,0.8898,0.4167,0.8898,2
0.59,0.1633,0.9044,0.4267,0.9044,2
0.6,0.1633,0.9191,0.4367,0.9191,2
0.61,0.1633,0.9337,0.4467,0.9337,2
0.61,0.1633,0.9484,0.4467,0.9484,0
0.61,0.1633,0.9634,0.4467,0.9634,0
0.61,0.1633,0.9784,0.4467,0.9784,0
0.61,0.1633,0.9934,0.4467,0.9934,0
0.61,0.1633,1.0084,0.4467,1.0084,0
0.61,0.1633,1.0234,0.4467,1.0234,0
0.61,0.235,0.6163,0.375,0.6163,0
0.61,0.235,0.6313,0.375,0.6313,0
0.61,0.235,0.6463,0.375,0.6463,0
0.61,0.235,0.6613,0.375,0.6613,0
0.61,0.235,0.6763,0.375,0.6763,0
0.61,0.235,0.6913,0.375,0.6913,0
0.61,0.235,0.7063,0.375,0.7063,0
0.61,0.235,0.7213,0.375,0.7213,0
0.61,0.235,0.7363,0.375,0.7363,0
0.61,0.235,0.7513,0.375,0.7513,0
0.61,0.235,0.7663,0.375,0.7663,0
0.61,0.235,0.7813,0.375,0.7813,0
0.61,0.235,0.7963,0.375,0.7963,0
0.61,0.235,0.8113,0.375,0.8113,0
0.61,0.235,0.8263,0.375,0.8263,0
0.61,0.235,0.8413,0.375,0.8413,0
0.61,0.235,0.8563,0.375,0.8563,0
0.61,0.235,0.8713,0.375,0.8713,0
0.61,0.235,0.8863,0.375,0.8863,0
0.61,0.235,0.9013,0.375,0.9013,0
0.61,0.235,0.9163,0.375,0.9163,0
0.61,0.235,0.9313,0.375,0.9313,0
0.61,0.235,0.9463,0.375,0.9463,0
0.61,0.235,0.9613,0.375,0.9613,0
0.6,0.235,0.9763,0.365,0.9763,1
0.59,0.235,0.9913,0.355,0.9913,1
0.58,0.235,1.0063,0.345,1.0063,1
0.57,0.235,1.0213,0.335,1.0213,1
0.56,0.25,0.7289,0.31,0.7289,1
0.55,0.25,0.7439,0.3,0.7439,1
0.54,0.25,0.7589,0.29,0.7589,1
0.53,0.25,0.7739,0.28,0.7739,1
0.52,0.25,0.7889,0.27,0.7889,1
0.51,0.25,0.8039,0.26,0.8039,1
0.5,0.25,0.8189,0.25,0.8189,1
0.49,0.25,0.8339,0.24,0.8339,1
0.48,0.25,0.8489,0.23,0.8489,1
0.47,0.25,0.8639,0.22,0.8639,1
0.46,0.25,0.8789,0.21,0.8789,1
0.45,0.25,0.8939,0.2,0.8939,1
0.44,0.25,0.9089,0.19,0.9089,1
0.43,0.25,0.9239,0.18,0.9239,1
0.42,0.25,0.9389,0.17,0.9389,1
0.41,0.25,0.9539,0.16,0.9539,1
0.41,0.25,0.9689,0.16,0.9689,0
0.41,0.25,0.9839,0.16,0.9839,0
0.41,0.25,0.9989,0.16,0.9989,0
0.41,0.25,1.0139,0.16,1.0139,0
0.41,0.25,1.0289,0.16,1.0289,0
0.41,0.61,0.705,-0.2,0.705,0
0.41,0.61,0.72,-0.2,0.72,0
0.41,0.61,0.735,-0.2,0.735,0
0.41,0.61,0.75,-0.2,0.75,0
0.41,0.61,0.765,-0.2,0.765,0
0.41,0.61,0.78,-0.2,0.78,0
0.41,0.61,0.7954,-0.2,0.7954,0
0.41,0.61,0.8107,-0.2,0.8107,0
0.41,0.61,0.8261,-0.2,0.8261,0
0.41,0.61,0.8414,-0.2,0.8414,0
0.41,0.61,0.8568,-0.2,0.8568,0
0.41,0.61,0.8722,-0.2,0.8722,0
0.41,0.61,0.8875,-0.2,0.8875,0
0.41,0.61,0.9029,-0.2,0.9029,0
0.41,0.61,0.9182,-0.2,0.9182,0
0.41,0.61,0.9336,-0.2,0.9336,0
0.41,0.61,0.949,-0.2,0.949,0
0.41,0.61,0.9643,-0.2,0.9643,0
0.41,0.61,0.9797,-0.2,0.9797,0
0.41,0.61,0.995,-0.2,0.995,0
0.41,0.61,1.0104,-0.2,1.0104,0
0.41,0.61,1.0258,-0.2,1.0258,0
0.41,0.1917,0.6211,0.2183,0.6211,0
0.41,0.1917,0.6365,0.2183,0.6365,0
0.41,0.1917,0.6518,0.2183,0.6518,0
0.41,0.1917,0.6672,0.2183,0.6672,0
0.42,0.1917,0.6826,0.2283,0.6826,2
0.43,0.1917,0.6979,0.2383,0.6979,2
0.44,0.1917,0.7133,0.2483,0.7133,2
0.45,0.1917,0.7286,0.2583,0.7286,2
0.46,0.1917,0.744,0.2683,0.744,2
0.47,0.1917,0.7594,0.2783,0.7594,2
0.48,0.1917,0.7747,0.2883,0.7747,2
0.49,0.1917,0.7901,0.2983,0.7901,2
0.5,0.1917,0.8054,0.3083,0.8054,2
0.51,0.1917,0.8208,0.3183,0.8208,2
0.52,0.1917,0.8362,0.3283,0.8362,2
0.53,0.1917,0.8515,0.3383,0.8515,2
0.54,0.1917,0.8669,0.3483,0.8669,2
0.55,0.1917,0.8822,0.3583,0.8822,2
0.56,0.1917,0.8976,0.3683,0.8976,2
0.57,0.1917,0.913,0.3783,0.913,2
0.58,0.1917,0.9283,0.3883,0.9283,2
0.59,0.1917,0.9437,0.3983,0.9437,2
0.6,0.1917,0.959,0.4083,0.959,2
0.61,0.1917,0.9744,0.4183,0.9744,2
0.62,0.1917,0.9898,0.4283,0.9898,2
0.63,0.1917,1.0051,0.4383,1.0051,2
0.63,0.1917,1.0205,0.4383,1.0205,0
0.63,0.3217,0.7208,0.3083,0.7208,0
0.63,0.3217,0.7362,0.3083,0.7362,0
0.63,0.3217,0.7516,0.3083,0.7516,0
0.63,0.3217,0.7669,0.3083,0.7669,0
0.63,0.3217,0.7823,0.3083,0.7823,0
0.63,0.3217,0.7976,0.3083,0.7976,0
0.63,0.3217,0.813,0.3083,0.813,0
0.63,0.3217,0.8284,0.3083,0.8284,0
0.63,0.3217,0.8437,0.3083,0.8437,0
0.63,0.3217,0.8591,0.3083,0.8591,0
0.63,0.3217,0.8744,0.3083,0.8744,0
0.63,0.3217,0.8898,0.3083,0.8898,0
0.63,0.3217,0.9052,0.3083,0.9052,0
0.63,0.3217,0.9205,0.3083,0.9205,0
0.63,0.3217,0.9359,0.3083,0.9359,0
0.63,0.3217,0.9512,0.3083,0.9512,0
0.63,0.3217,0.9666,0.3083,0.9666,0
0.63,0.3217,0.9823,0.3083,0.9823,0
0.62,0.3217,0.998,0.2983,0.998,1
0.61,0.3217,1.0138,0.2883,1.0138,1
0.6,0.3217,1.0295,0.2783,1.0295,1
0.59,0.735,0.7091,-0.145,0.7091,1
0.58,0.735,0.7248,-0.155,0.7248,1
0.57,0.735,0.7405,-0.165,0.7405,1
0.56,0.735,0.7562,-0.175,0.7562,1
0.55,0.735,0.772,-0.185,0.772,1
0.54,0.735,0.7877,-0.195,0.7877,1
0.53,0.735,0.8034,-0.205,0.8034,1
0.52,0.735,0.8191,-0.215,0.8191,1
0.51,0.735,0.8348,-0.225,0.8348,1
0.5,0.735,0.8506,-0.235,0.8506,1
0.49,0.735,0.8663,-0.245,0.8663,1
0.48,0.735,0.882,-0.255,0.882,1
0.47,0.735,0.8977,-0.265,0.8977,1
0.46,0.735,0.9134,-0.275,0.9134,1
0.45,0.735,0.9292,-0.285,0.9292,1
0.44,0.735,0.9449,-0.295,0.9449,1
0.43,0.735,0.9606,-0.305,0.9606,1
0.42,0.735,0.9763,-0.315,0.9763,1
0.41,0.735,0.992,-0.325,0.992,1
0.4,0.735,1.0078,-0.335,1.0078,1
0.39,0.735,1.0235,-0.345,1.0235,1
0.38,0.95,0.6245,-0.57,0.6245,1
0.37,0.95,0.6402,-0.58,0.6402,1
0.36,0.95,0.6559,-0.59,0.6559,1
0.36,0.95,0.6716,-0.59,0.6716,0
0.36,0.95,0.6874,-0.59,0.6874,0
0.36,0.95,0.7031,-0.59,0.7031,0
0.36,0.95,0.7188,-0.59,0.7188,0
0.36,0.95,0.7345,-0.59,0.7345,0
0.36,0.95,0.7502,-0.59,0.7502,0
0.36,0.95,0.766,-0.59,0.766,0
0.36,0.95,0.7817,-0.59,0.7817,0
0.36,0.95,0.7974,-0.59,0.7974,0
0.36,0.95,0.8131,-0.59,0.8131,0
0.36,0.95,0.8288,-0.59,0.8288,0
0.36,0.95,0.8446,-0.59,0.8446,0
0.36,0.95,0.8603,-0.59,0.8603,0
0.36,0.95,0.876,-0.59,0.876,0
0.36,0.95,0.8917,-0.59,0.8917,0
0.36,0.95,0.9074,-0.59,0.9074,0
0.36,0.95,0.9232,-0.59,0.9232,0
0.36,0.95,0.9389,-0.59,0.9389,0
0.36,0.95,0.9546,-0.59,0.9546,0
0.36,0.95,0.9703,-0.59,0.9703,0
0.36,0.95,0.986,-0.59,0.986,0
0.36,0.95,1.0018,-0.59,1.0018,0
0.36,0.95,1.0175,-0.59,1.0175,0
0.36,0.5883,0.7088,-0.2283,0.7088,0
0.36,0.5883,0.7246,-0.2283,0.7246,0
0.36,0.5883,0.7403,-0.2283,0.7403,0
0.36,0.5883,0.756,-0.2283,0.756,0
0.36,0.5883,0.7717,-0.2283,0.7717,0
0.36,0.5883,0.7874,-0.2283,0.7874,0
0.36,0.5883,0.8032,-0.2283,0.8032,0
0.36,0.5883,0.8189,-0.2283,0.8189,0
0.36,0.5883,0.8346,-0.2283,0.8346,0
0.36,0.5883,0.8507,-0.2283,0.8507,0
0.36,0.5883,0.8668,-0.2283,0.8668,0
0.36,0.5883,0.8828,-0.2283,0.8828,0
0.37,0.5883,0.8989,-0.2183,0.8989,2
0.38,0.5883,0.915,-0.2083,0.915,2
0.39,0.5883,0.9311,-0.1983,0.9311,2
0.4,0.5883,0.9472,-0.1883,0.9472,2
0.41,0.5883,0.9632,-0.1783,0.9632,2
0.42,0.5883,0.9793,-0.1683,0.9793,2
0.43,0.5883,0.9954,-0.1583,0.9954,2
0.44,0.5883,1.0115,-0.1483,1.0115,2
0.45,0.5883,1.0276,-0.1383,1.0276,2
0.46,0.16,0.7135,0.3,0.7135,2
0.47,0.16,0.7296,0.31,0.7296,2
0.48,0.16,0.7457,0.32,0.7457,2
0.49,0.16,0.7618,0.33,0.7618,2
0.5,0.16,0.7778,0.34,0.7778,2
0.51,0.16,0.7939,0.35,0.7939,2
0.52,0.16,0.81,0.36,0.81,2
0.53,0.16,0.8261,0.37,0.8261,2
0.54,0.16,0.8422,0.38,0.8422,2
0.54,0.16,0.8582,0.38,0.8582,0
0.54,0.16,0.8743,0.38,0.8743,0
0.54,0.16,0.8904,0.38,0.8904,0
0.54,0.16,0.9065,0.38,0.9065,0
0.54,0.16,0.9226,0.38,0.9226,0
0.54,0.16,0.9386,0.38,0.9386,0
0.54,0.16,0.9547,0.38,0.9547,0
0.54,0.16,0.9708,0.38,0.9708,0
0.54,0.16,0.9869,0.38,0.9869,0
0.54,0.16,1.003,0.38,1.003,0
0.54,0.16,1.019,0.38,1.019,0
0.54,0.4083,0.6264,0.1317,0.6264,0
0.54,0.4083,0.6425,0.1317,0.6425,0
0.54,0.4083,0.6586,0.1317,0.6586,0
0.55,0.4083,0.6746,0.1417,0.6746,2
0.56,0.4083,0.6907,0.1517,0.6907,2
0.57,0.4083,0.7068,0.1617,0.7068,2
0.58,0.4083,0.7229,0.1717,0.7229,2
0.59,0.4083,0.739,0.1817,0.739,2
0.6,0.4083,0.755,0.1917,0.755,2
0.61,0.4083,0.7711,0.2017,0.7711,2
0.62,0.4083,0.7872,0.2117,0.7872,2
0.63,0.4083,0.8033,0.2217,0.8033,2
0.64,0.4083,0.8194,0.2317,0.8194,2
0.64,0.4083,0.8354,0.2317,0.8354,0
0.64,0.4083,0.8515,0.2317,0.8515,0
0.64,0.4083,0.8676,0.2317,0.8676,0
0.64,0.4083,0.8837,0.2317,0.8837,0
0.64,0.4083,0.8998,0.2317,0.8998,0
0.64,0.4083,0.9158,0.2317,0.9158,0
0.64,0.4083,0.9319,0.2317,0.9319,0
0.64,0.4083,0.948,0.2317,0.948,0
0.64,0.4083,0.9641,0.2317,0.9641,0
0.64,0.4083,0.9802,0.2317,0.9802,0
0.64,0.4083,0.9962,0.2317,0.9962,0
0.64,0.4083,1.0123,0.2317,1.0123,0
0.64,0.4083,1.0284,0.2317,1.0284,0
0.64,0.8233,0.7097,-0.1833,0.7097,0
0.63,0.8233,0.7258,-0.1933,0.7258,1
0.62,0.8233,0.7422,-0.2033,0.7422,1
0.61,0.8233,0.7586,-0.2133,0.7586,1
0.6,0.8233,0.7751,-0.2233,0.7751,1
0.59,0.8233,0.7915,-0.2333,0.7915,1
0.58,0.8233,0.808,-0.2433,0.808,1
0.57,0.8233,0.8244,-0.2533,0.8244,1
0.56,0.8233,0.8408,-0.2633,0.8408,1
0.55,0.8233,0.8573,-0.2733,0.8573,1
0.54,0.8233,0.8737,-0.2833,0.8737,1
0.53,0.8233,0.8902,-0.2933,0.8902,1
0.52,0.8233,0.9066,-0.3033,0.9066,1
0.52,0.8233,0.923,-0.3033,0.923,0
0.52,0.8233,0.9395,-0.3033,0.9395,0
0.52,0.8233,0.9559,-0.3033,0.9559,0
0.52,0.8233,0.9724,-0.3033,0.9724,0
0.52,0.8233,0.9888,-0.3033,0.9888,0
0.52,0.8233,1.0052,-0.3033,1.0052,0
0.52,0.8233,1.0217,-0.3033,1.0217,0
0.52,0.3667,0.7165,0.1533,0.7165,0
0.52,0.3667,0.733,0.1533,0.733,0
0.52,0.3667,0.7494,0.1533,0.7494,0
0.52,0.3667,0.7658,0.1533,0.7658,0
0.52,0.3667,0.7823,0.1533,0.7823,0
0.52,0.3667,0.7987,0.1533,0.7987,0
0.52,0.3667,0.8152,0.1533,0.8152,0
0.53,0.3667,0.8316,0.1633,0.8316,2
0.54,0.3667,0.848,0.1733,0.848,2
0.55,0.3667,0.8645,0.1833,0.8645,2
